Transaction_ID,Date,Region,City,Sales_Channel,Product_Category,Product_Name,Units_Sold,Selling_Price,Unit_Cost,Revenue,Cost,Profit,Customer_Type
TXN-1130,2024-10-12,Jakarta,Jakarta Barat,Distributor,Milk,Cimory Chocolate 200ml,71,5500,5000,390500,355000,35500,Wholesale
TXN-1131,2024-10-12,West Java,Depok,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,29,6500,5000,188500,145000,43500,Retail
TXN-1132,2024-10-13,West Java,Tasikmalaya,Distributor,Yoghurt,Cimory Yoghurt Strawberry 100g,133,10000,8000,1330000,1064000,266000,Wholesale
TXN-1133,2024-10-13,Central Java,Semarang,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,35,11500,9500,402500,332500,70000,Wholesale
TXN-1134,2024-10-13,Central Java,Semarang,Modern Trade,Nugget,So Good Chicken Nugget 500g,21,46500,39500,976500,829500,147000,Retail
TXN-1135,2024-10-13,Kalimantan,Pontianak,Distributor,Nugget,Champ Chicken Nugget 250g,70,27500,23500,1925000,1645000,280000,HoReCa
TXN-1136,2024-10-13,Sulawesi,Palu,Modern Trade,Sausage,Kimbo Beef Sausage 375g,69,27500,22500,1897500,1552500,345000,Retail
TXN-1137,2024-10-13,East Java,Surabaya,General Trade,Yoghurt,Cimory Yoghurt 500g,29,28500,24000,826500,696000,130500,Retail
TXN-1138,2024-10-14,Banten,Serang,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,46,8500,7000,391000,322000,69000,HoReCa
TXN-1139,2024-10-14,West Java,Bekasi,General Trade,Milk,Cimory Milk Vanilla 200ml,24,5000,4500,120000,108000,12000,Wholesale
TXN-1140,2024-10-14,Jakarta,Jakarta Pusat,Modern Trade,Milk,Cimory Full Cream 1L,57,24500,22000,1396500,1254000,142500,Retail
TXN-1141,2024-10-16,West Java,Depok,General Trade,Nugget,So Good Chicken Nugget 500g,41,49000,40500,2009000,1660500,348500,Retail
TXN-1142,2024-10-16,Yogyakarta,Wonosari,Distributor,Milk,Chocolate 1L,216,17500,15500,3780000,3348000,432000,Institution
TXN-1143,2024-10-17,Jakarta,Jakarta Pusat,Modern Trade,Milk,Cimory Full Cream 1L,62,23500,20500,1457000,1271000,186000,HoReCa
TXN-1144,2024-10-17,Jakarta,Jakarta Utara,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,21,6000,5000,126000,105000,21000,Retail
TXN-1145,2024-10-17,Central Java,Semarang,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,30,34000,27000,1020000,810000,210000,Retail
TXN-1146,2024-10-17,West Java,Cimahi,Modern Trade,Nugget,Fiesta Crispy Nugget 400g,67,37000,32000,2479000,2144000,335000,Retail
TXN-1147,2024-10-17,West Java,Cimahi,General Trade,Cheese,Laughing Cow Creamy 8pcs,19,22500,18000,427500,342000,85500,Wholesale
TXN-1148,2024-10-17,West Java,Bogor,Distributor,Nugget,Belfoods Royal Nugget 500g,115,43500,37500,5002500,4312500,690000,Wholesale
TXN-1149,2024-10-17,West Java,Tasikmalaya,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,60,23000,19500,1380000,1170000,210000,Retail
TXN-1150,2024-10-18,Banten,South Tangerang,General Trade,Nugget,Fiesta Crispy Nugget 400g,32,35500,31000,1136000,992000,144000,Retail
TXN-1151,2024-10-18,Banten,Serang,Distributor,Sausage,So Good Chicken Sausage 375g,73,38000,29000,2774000,2117000,657000,HoReCa
TXN-1152,2024-10-18,Jakarta,Jakarta Timur,General Trade,Nugget,Fiesta Crispy Nugget 400g,20,39000,32500,780000,650000,130000,Retail
TXN-1153,2024-10-18,Sumatera,Padang,Modern Trade,Sausage,Bernardi Beef Sausage 500g,71,55000,44000,3905000,3124000,781000,Retail
TXN-1154,2024-10-19,Sulawesi,Palu,Modern Trade,Milk,Chocolate 1L,64,21000,18500,1344000,1184000,160000,Retail
TXN-1155,2024-10-19,Kalimantan,Samarinda,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,29,11500,9500,333500,275500,58000,Retail
TXN-1156,2024-10-20,West Java,Bekasi,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,36,25000,20000,900000,720000,180000,Retail
TXN-1157,2024-10-20,Kalimantan,Banjarmasin,Distributor,Yoghurt,Cimory Yoghurt Strawberry 100g,118,9500,8000,1121000,944000,177000,Institution
TXN-1158,2024-10-20,Yogyakarta,Wonosari,General Trade,Sausage,Vida Beef Sausage 200g,32,23500,18500,752000,592000,160000,Retail
TXN-1159,2024-10-21,Central Java,Semarang,General Trade,Cheese,Kraft Cheddar Cheese 165g,38,33000,25500,1254000,969000,285000,Retail
TXN-1160,2024-10-21,Sumatera,Pekanbaru,General Trade,Cheese,Kiri Cream Cheese 80g,40,27000,21000,1080000,840000,240000,Wholesale
TXN-1161,2024-10-21,East Java,Jember,General Trade,Nugget,Fiesta Crispy Nugget 400g,34,40000,35000,1360000,1190000,170000,Wholesale
TXN-1162,2024-10-21,Kalimantan,Samarinda,Modern Trade,Yoghurt,Cimory Yoghurt 500g,41,31000,25000,1271000,1025000,246000,Retail
TXN-1163,2024-10-22,Jakarta,Jakarta Utara,General Trade,Cheese,Kraft Cheddar Cheese 165g,15,34500,27000,517500,405000,112500,Retail
TXN-1164,2024-10-23,Sulawesi,Palu,Modern Trade,Sausage,Kimbo Beef Sausage 375g,25,35000,26500,875000,662500,212500,Retail
TXN-1165,2024-10-23,West Java,Tasikmalaya,General Trade,Milk,Premium Whole Milk 1L,17,23000,20500,391000,348500,42500,Retail
TXN-1166,2024-10-24,Sumatera,Padang,Distributor,Cheese,Kraft Cheddar Cheese 165g,194,32500,25000,6305000,4850000,1455000,Wholesale
TXN-1167,2024-10-25,Kalimantan,Pontianak,Distributor,Milk,Chocolate 1L,131,18000,15500,2358000,2030500,327500,Wholesale
TXN-1168,2024-10-25,Sumatera,Padang,General Trade,Sausage,Kimbo Beef Sausage 375g,36,31000,25500,1116000,918000,198000,Retail
TXN-1169,2024-10-25,West Java,Tasikmalaya,General Trade,Milk,Cimory Full Cream 1L,34,23000,20000,782000,680000,102000,Wholesale
TXN-1170,2024-10-25,Bali,Denpasar,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,20,19000,15500,380000,310000,70000,HoReCa
TXN-1171,2024-10-26,Jakarta,Jakarta Timur,General Trade,Nugget,Belfoods Royal Nugget 500g,31,49500,41000,1534500,1271000,263500,Retail
TXN-1172,2024-10-26,Jakarta,Jakarta Pusat,Modern Trade,Nugget,Fiesta Crispy Nugget 400g,23,39500,33500,908500,770500,138000,Retail
TXN-1173,2024-10-27,East Java,Malang,Distributor,Cheese,Kiri Cream Cheese 80g,47,20000,14500,940000,681500,258500,HoReCa
TXN-1174,2024-10-28,Jakarta,Jakarta Pusat,General Trade,Cheese,Kraft Cheddar Cheese 165g,20,31000,23500,620000,470000,150000,Retail
TXN-1175,2024-10-28,Jakarta,Jakarta Utara,Modern Trade,Milk,Cimory Milk Vanilla 200ml,48,5000,4500,240000,216000,24000,Retail
TXN-1176,2024-10-28,East Java,Jember,General Trade,Sausage,So Good Chicken Sausage 375g,10,41500,31500,415000,315000,100000,Retail
TXN-1177,2024-10-28,Sumatera,Medan,General Trade,Cheese,Anchor Cheddar Block 500g,35,73000,55000,2555000,1925000,630000,Wholesale
TXN-1178,2024-10-28,West Java,Depok,General Trade,Sausage,So Good Chicken Sausage 375g,15,38000,29000,570000,435000,135000,Wholesale
TXN-1179,2024-10-28,Jakarta,Jakarta Pusat,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,66,9500,7500,627000,495000,132000,Retail
TXN-1180,2024-10-29,Sumatera,Padang,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,64,5500,4500,352000,288000,64000,Retail
TXN-1181,2024-10-29,Sumatera,Padang,General Trade,Milk,Chocolate 1L,8,21500,19500,172000,156000,16000,Wholesale
TXN-1182,2024-10-29,Sumatera,Banda Aceh,Distributor,Cheese,Laughing Cow Creamy 8pcs,223,19500,13500,4348500,3010500,1338000,Wholesale
TXN-1183,2024-10-29,Sulawesi,Manado,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,23,9000,7000,207000,161000,46000,Wholesale
TXN-1184,2024-10-29,East Java,Malang,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,34,19000,16000,646000,544000,102000,Retail
TXN-1185,2024-10-29,West Java,Cimahi,Distributor,Sausage,Bernardi Beef Sausage 500g,144,54500,43500,7848000,6264000,1584000,HoReCa
TXN-1186,2024-10-30,Central Java,Semarang,Modern Trade,Milk,Chocolate 1L,49,21000,18500,1029000,906500,122500,Retail
TXN-1187,2024-10-30,Sulawesi,Palu,Modern Trade,Sausage,So Good Chicken Sausage 375g,58,42000,32500,2436000,1885000,551000,Retail
TXN-1188,2024-10-30,Banten,Serang,Modern Trade,Cheese,Anchor Cheddar Block 500g,59,70000,50500,4130000,2979500,1150500,Retail
TXN-1189,2024-10-30,Banten,Cilegon,Modern Trade,Milk,Premium Whole Milk 1L,64,22000,18500,1408000,1184000,224000,Retail
TXN-1190,2024-10-30,Kalimantan,Banjarmasin,Modern Trade,Milk,Cimory Chocolate 200ml,42,6500,6000,273000,252000,21000,Retail
TXN-1191,2024-10-30,Sumatera,Padang,Modern Trade,Sausage,Farmhouse Sausage 250g,50,24000,19000,1200000,950000,250000,Retail
TXN-1192,2024-10-31,Jakarta,Jakarta Utara,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,41,5500,4500,225500,184500,41000,Wholesale
TXN-1193,2024-10-31,Banten,Tangerang,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,48,10500,8500,504000,408000,96000,Retail
TXN-1194,2024-10-31,Jakarta,Jakarta Utara,Distributor,Milk,Cimory Chocolate 200ml,137,4500,4000,616500,548000,68500,Wholesale
TXN-1195,2024-10-31,Sumatera,Medan,Distributor,Milk,Cimory Milk Vanilla 200ml,169,4500,4000,760500,676000,84500,Wholesale
TXN-1196,2024-11-01,East Java,Malang,Distributor,Yoghurt,Cimory Mini Yoghurt 60ml,199,6500,5500,1293500,1094500,199000,Wholesale
TXN-1197,2024-11-01,Jakarta,Jakarta Barat,Distributor,Milk,Cimory Full Cream 1L,193,20000,17000,3860000,3281000,579000,HoReCa
TXN-1198,2024-11-01,West Java,Cimahi,Modern Trade,Sausage,Bernardi Beef Sausage 500g,72,59500,47000,4284000,3384000,900000,Retail
TXN-1199,2024-11-02,Bali,Singaraja,General Trade,Cheese,Kiri Cream Cheese 80g,23,23500,17500,540500,402500,138000,Retail
TXN-1200,2024-11-02,West Java,Bekasi,Distributor,Nugget,Champ Chicken Nugget 250g,170,22500,19000,3825000,3230000,595000,HoReCa
TXN-1201,2024-11-02,Sulawesi,Kendari,General Trade,Milk,Premium Whole Milk 1L,15,27000,23500,405000,352500,52500,Retail
TXN-1202,2024-11-02,Central Java,Pekalongan,General Trade,Sausage,Vida Beef Sausage 200g,8,17000,13500,136000,108000,28000,Retail
TXN-1203,2024-11-02,Jakarta,Jakarta Utara,Distributor,Cheese,Kraft Cheddar Cheese 165g,155,30500,22500,4727500,3487500,1240000,Wholesale
TXN-1204,2024-11-03,East Java,Blitar,Distributor,Sausage,So Good Chicken Sausage 375g,179,38000,29500,6802000,5280500,1521500,Institution
TXN-1205,2024-11-03,Jakarta,Jakarta Utara,Modern Trade,Milk,Cimory Full Cream 1L,32,22000,19500,704000,624000,80000,Retail
TXN-1206,2024-11-03,Jakarta,Jakarta Timur,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,56,10500,9000,588000,504000,84000,HoReCa
TXN-1207,2024-11-03,Sulawesi,Palu,Modern Trade,Sausage,So Good Chicken Sausage 375g,74,35000,26500,2590000,1961000,629000,Retail
TXN-1208,2024-11-03,Banten,Tangerang,General Trade,Sausage,So Good Chicken Sausage 375g,21,35000,28000,735000,588000,147000,Retail
TXN-1209,2024-11-04,West Java,Bogor,General Trade,Milk,Chocolate 1L,28,18500,15500,518000,434000,84000,Retail
TXN-1210,2024-11-04,Kalimantan,Pontianak,Distributor,Milk,Chocolate 1L,77,18000,15500,1386000,1193500,192500,HoReCa
TXN-1211,2024-11-04,Sumatera,Padang,Modern Trade,Milk,Cimory Full Cream 1L,68,23500,20000,1598000,1360000,238000,Retail
TXN-1212,2024-11-04,West Java,Tasikmalaya,Distributor,Milk,Premium Whole Milk 1L,239,26500,23500,6333500,5616500,717000,Wholesale
TXN-1213,2024-11-05,East Java,Blitar,Distributor,Yoghurt,Cimory Plain Yoghurt 400g,166,23000,18500,3818000,3071000,747000,Wholesale
TXN-1214,2024-11-05,East Java,Malang,Distributor,Nugget,Fiesta Crispy Nugget 400g,139,45500,39000,6324500,5421000,903500,Wholesale
TXN-1215,2024-11-05,Jakarta,Jakarta Timur,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,28,10000,8000,280000,224000,56000,Retail
TXN-1216,2024-11-05,Bali,Denpasar,General Trade,Sausage,Bernardi Beef Sausage 500g,43,48500,37500,2085500,1612500,473000,Wholesale
TXN-1217,2024-11-05,West Java,Depok,Modern Trade,Milk,Premium Whole Milk 1L,27,23500,20000,634500,540000,94500,Retail
TXN-1218,2024-11-05,Central Java,Magelang,Distributor,Cheese,Laughing Cow Creamy 8pcs,191,19000,13500,3629000,2578500,1050500,Institution
TXN-1219,2024-11-06,Sumatera,Medan,Distributor,Milk,Cimory Milk Vanilla 200ml,223,4500,4000,1003500,892000,111500,Wholesale
TXN-1220,2024-11-06,Sumatera,Palembang,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,52,11500,9000,598000,468000,130000,Retail
TXN-1221,2024-11-06,Jakarta,Jakarta Pusat,General Trade,Milk,Cimory Milk Vanilla 200ml,9,6000,5500,54000,49500,4500,Wholesale
TXN-1222,2024-11-06,Jakarta,Jakarta Utara,Modern Trade,Cheese,Kiri Cream Cheese 80g,40,23000,18000,920000,720000,200000,Retail
TXN-1223,2024-11-06,East Java,Jember,Modern Trade,Milk,Cimory Full Cream 1L,42,23000,20000,966000,840000,126000,Retail
TXN-1224,2024-11-06,Jakarta,Jakarta Timur,Modern Trade,Cheese,Anchor Cheddar Block 500g,18,75500,59500,1359000,1071000,288000,Retail
TXN-1225,2024-11-06,West Java,Bandung,Modern Trade,Milk,Cimory Chocolate 200ml,21,5000,4500,105000,94500,10500,Retail
TXN-1226,2024-11-07,Banten,South Tangerang,General Trade,Milk,Cimory Chocolate 200ml,19,6000,5000,114000,95000,19000,Retail
TXN-1227,2024-11-07,Sumatera,Pekanbaru,General Trade,Sausage,So Good Chicken Sausage 375g,15,33500,27500,502500,412500,90000,Wholesale
TXN-1228,2024-11-08,Banten,Cilegon,Distributor,Sausage,So Good Chicken Sausage 375g,83,32000,24500,2656000,2033500,622500,Wholesale
TXN-1229,2024-11-08,Jakarta,Jakarta Pusat,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,45,9000,7000,405000,315000,90000,Retail
TXN-1230,2024-11-08,Bali,Denpasar,General Trade,Nugget,Belfoods Royal Nugget 500g,18,44500,38000,801000,684000,117000,Retail
TXN-1231,2024-11-09,Sumatera,Banda Aceh,General Trade,Milk,Cimory Full Cream 1L,39,20500,18000,799500,702000,97500,Wholesale
TXN-1232,2024-11-09,West Java,Tasikmalaya,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,58,6000,5000,348000,290000,58000,Retail
TXN-1233,2024-11-10,Jakarta,Jakarta Utara,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,71,11000,9000,781000,639000,142000,HoReCa
TXN-1234,2024-11-10,Jakarta,Jakarta Utara,General Trade,Sausage,Vida Beef Sausage 200g,43,16000,12000,688000,516000,172000,Wholesale
TXN-1235,2024-11-10,West Java,Depok,Modern Trade,Cheese,Laughing Cow Creamy 8pcs,28,22000,16500,616000,462000,154000,Retail
TXN-1236,2024-11-10,Kalimantan,Samarinda,General Trade,Nugget,Champ Chicken Nugget 250g,45,28000,23500,1260000,1057500,202500,Retail
TXN-1237,2024-11-10,Sulawesi,Manado,Modern Trade,Sausage,Vida Beef Sausage 200g,42,23000,18000,966000,756000,210000,HoReCa
TXN-1238,2024-11-11,East Java,Surabaya,General Trade,Sausage,Farmhouse Sausage 250g,41,28500,23000,1168500,943000,225500,Retail
TXN-1239,2024-11-11,Sumatera,Pekanbaru,Modern Trade,Nugget,Contadina Crispy Nugget 250g,45,23000,19500,1035000,877500,157500,Retail
TXN-1240,2024-11-11,Sulawesi,Manado,Modern Trade,Milk,Chocolate 1L,17,21000,19000,357000,323000,34000,Retail
TXN-1241,2024-11-12,Banten,Tangerang,General Trade,Milk,Cimory Chocolate 200ml,10,5000,4500,50000,45000,5000,Retail
TXN-1242,2024-11-12,Sumatera,Banda Aceh,General Trade,Sausage,So Good Chicken Sausage 375g,19,32000,26000,608000,494000,114000,Wholesale
TXN-1243,2024-11-13,Central Java,Magelang,Distributor,Milk,Chocolate 1L,99,17000,14500,1683000,1435500,247500,Institution
TXN-1244,2024-11-13,East Java,Jember,Distributor,Milk,Chocolate 1L,112,18500,16500,2072000,1848000,224000,Institution
TXN-1245,2024-11-14,Yogyakarta,Bantul,Distributor,Milk,Premium Whole Milk 1L,133,26500,23500,3524500,3125500,399000,Wholesale
TXN-1246,2024-11-14,East Java,Kediri,General Trade,Cheese,Kiri Cream Cheese 80g,44,24500,18500,1078000,814000,264000,Retail
TXN-1247,2024-11-14,West Java,Depok,General Trade,Cheese,Prochiz Gold Slices 150g,22,29500,22500,649000,495000,154000,Retail
TXN-1248,2024-11-15,Sulawesi,Palu,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,64,34500,26000,2208000,1664000,544000,Retail
TXN-1249,2024-11-15,East Java,Malang,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,44,10500,8500,462000,374000,88000,Retail
TXN-1250,2024-11-16,Sumatera,Palembang,General Trade,Milk,Premium Whole Milk 1L,27,27000,23000,729000,621000,108000,Retail
TXN-1251,2024-11-16,West Java,Tasikmalaya,Modern Trade,Cheese,Anchor Cheddar Block 500g,59,81500,60500,4808500,3569500,1239000,HoReCa
TXN-1252,2024-11-16,West Java,Cimahi,General Trade,Sausage,Kimbo Beef Sausage 375g,14,27500,22000,385000,308000,77000,Wholesale
TXN-1253,2024-11-16,Jakarta,Jakarta Selatan,Distributor,Cheese,Kraft Cheddar Cheese 165g,193,29000,21500,5597000,4149500,1447500,HoReCa
TXN-1254,2024-11-17,Sumatera,Banda Aceh,General Trade,Milk,Cimory Chocolate 200ml,13,4500,4000,58500,52000,6500,Retail
TXN-1255,2024-11-18,Central Java,Tegal,Modern Trade,Cheese,Laughing Cow Creamy 8pcs,34,19500,14000,663000,476000,187000,Retail
TXN-1256,2024-11-18,Central Java,Solo,Distributor,Cheese,Kraft Cheddar Cheese 165g,221,34000,25000,7514000,5525000,1989000,Institution
TXN-1257,2024-11-18,Jakarta,Jakarta Pusat,Modern Trade,Sausage,Bernardi Beef Sausage 500g,63,55000,44500,3465000,2803500,661500,Retail
TXN-1258,2024-11-18,Jakarta,Jakarta Utara,Modern Trade,Milk,Cimory Milk Vanilla 200ml,32,5000,4500,160000,144000,16000,Retail
TXN-1259,2024-11-18,Sumatera,Padang,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,31,8000,6500,248000,201500,46500,Retail
TXN-1260,2024-11-19,East Java,Blitar,General Trade,Nugget,So Good Chicken Nugget 500g,45,46500,40500,2092500,1822500,270000,Retail
TXN-1261,2024-11-19,West Java,Bekasi,General Trade,Nugget,So Good Chicken Nugget 500g,37,48500,41500,1794500,1535500,259000,Retail
TXN-1262,2024-11-19,West Java,Tasikmalaya,Modern Trade,Sausage,So Good Chicken Sausage 375g,70,37000,29000,2590000,2030000,560000,Retail
TXN-1263,2024-11-20,Sumatera,Pekanbaru,Distributor,Milk,Premium Whole Milk 1L,242,27000,23500,6534000,5687000,847000,Institution
TXN-1264,2024-11-20,Central Java,Magelang,Distributor,Cheese,Anchor Cheddar Block 500g,241,67500,52000,16267500,12532000,3735500,Wholesale
TXN-1265,2024-11-20,Banten,South Tangerang,Modern Trade,Milk,Chocolate 1L,58,20500,18000,1189000,1044000,145000,Retail
TXN-1266,2024-11-21,Yogyakarta,Bantul,Distributor,Nugget,Contadina Crispy Nugget 250g,97,25500,21500,2473500,2085500,388000,HoReCa
TXN-1267,2024-11-21,Central Java,Tegal,Distributor,Yoghurt,Cimory Mini Yoghurt 60ml,72,5000,4000,360000,288000,72000,Institution
TXN-1268,2024-11-22,West Java,Bogor,General Trade,Sausage,So Good Chicken Sausage 375g,37,41000,32500,1517000,1202500,314500,Retail
TXN-1269,2024-11-22,Sulawesi,Manado,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,63,7000,6000,441000,378000,63000,Retail
TXN-1270,2024-11-23,Jakarta,Jakarta Selatan,Modern Trade,Milk,Cimory Full Cream 1L,17,25000,22500,425000,382500,42500,Retail
TXN-1271,2024-11-23,West Java,Depok,General Trade,Nugget,So Good Chicken Nugget 500g,48,46500,39000,2232000,1872000,360000,Wholesale
TXN-1272,2024-11-23,Jakarta,Jakarta Selatan,Distributor,Cheese,Kraft Cheddar Cheese 165g,173,31500,24000,5449500,4152000,1297500,Institution
TXN-1273,2024-11-23,West Java,Bandung,General Trade,Cheese,Kiri Cream Cheese 80g,13,27000,20000,351000,260000,91000,Retail
TXN-1274,2024-11-23,West Java,Depok,Modern Trade,Cheese,Anchor Cheddar Block 500g,76,71500,55500,5434000,4218000,1216000,HoReCa
TXN-1275,2024-11-23,Central Java,Pekalongan,Modern Trade,Nugget,Belfoods Royal Nugget 500g,52,49500,43500,2574000,2262000,312000,HoReCa
TXN-1276,2024-11-24,Kalimantan,Pontianak,General Trade,Milk,Cimory Chocolate 200ml,27,6000,5500,162000,148500,13500,Wholesale
TXN-1277,2024-11-24,Central Java,Semarang,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,18,10000,8000,180000,144000,36000,Retail
TXN-1278,2024-11-24,Sumatera,Pekanbaru,Distributor,Sausage,So Good Chicken Sausage 375g,64,40500,32500,2592000,2080000,512000,HoReCa
TXN-1279,2024-11-24,Kalimantan,Banjarmasin,Modern Trade,Milk,Cimory Chocolate 200ml,75,5500,4500,412500,337500,75000,HoReCa
TXN-1280,2024-11-24,Jakarta,Jakarta Selatan,Modern Trade,Milk,Chocolate 1L,57,17000,15000,969000,855000,114000,Retail
TXN-1281,2024-11-25,East Java,Malang,Modern Trade,Milk,Chocolate 1L,49,21000,18000,1029000,882000,147000,HoReCa
TXN-1282,2024-11-25,Yogyakarta,Yogyakarta,General Trade,Milk,Cimory Milk Vanilla 200ml,26,5500,5000,143000,130000,13000,Retail
TXN-1283,2024-11-25,West Java,Depok,Modern Trade,Cheese,Laughing Cow Creamy 8pcs,37,23500,18000,869500,666000,203500,HoReCa
TXN-1284,2024-11-25,Central Java,Semarang,General Trade,Milk,Cimory Full Cream 1L,41,23500,20000,963500,820000,143500,Retail
TXN-1285,2024-11-25,Sulawesi,Makassar,Distributor,Milk,Cimory Milk Vanilla 200ml,137,4000,3500,548000,479500,68500,Wholesale
TXN-1286,2024-11-25,East Java,Blitar,General Trade,Milk,Chocolate 1L,28,18500,16000,518000,448000,70000,Retail
TXN-1287,2024-11-25,West Java,Bogor,Distributor,Milk,Cimory Milk Vanilla 200ml,229,5500,4500,1259500,1030500,229000,HoReCa
TXN-1288,2024-11-25,Jakarta,Jakarta Utara,Distributor,Sausage,So Good Chicken Sausage 375g,155,33500,26000,5192500,4030000,1162500,Wholesale
TXN-1289,2024-11-25,Yogyakarta,Yogyakarta,Modern Trade,Nugget,Contadina Crispy Nugget 250g,33,24500,20500,808500,676500,132000,Retail
TXN-1290,2024-11-25,West Java,Cimahi,Modern Trade,Sausage,Vida Beef Sausage 200g,68,17500,14000,1190000,952000,238000,Retail
TXN-1291,2024-11-25,Sulawesi,Palu,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,9,8500,7000,76500,63000,13500,Retail
TXN-1292,2024-11-26,East Java,Surabaya,Modern Trade,Nugget,Contadina Crispy Nugget 250g,39,22000,19500,858000,760500,97500,Retail
TXN-1293,2024-11-26,Central Java,Tegal,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,50,5000,4000,250000,200000,50000,Retail
TXN-1294,2024-11-26,West Java,Cimahi,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,200,12500,10500,2500000,2100000,400000,Wholesale
TXN-1295,2024-11-26,West Java,Tasikmalaya,Distributor,Yoghurt,Cimory Plain Yoghurt 400g,197,21000,17000,4137000,3349000,788000,Wholesale
TXN-1296,2024-11-26,West Java,Depok,Distributor,Nugget,Belfoods Royal Nugget 500g,156,40500,33000,6318000,5148000,1170000,Wholesale
TXN-1297,2024-11-26,Bali,Singaraja,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,23,12000,9500,276000,218500,57500,Retail
TXN-1298,2024-11-26,Sumatera,Pekanbaru,Modern Trade,Milk,Premium Whole Milk 1L,40,25500,22500,1020000,900000,120000,Retail
TXN-1299,2024-11-26,East Java,Kediri,Distributor,Sausage,Vida Beef Sausage 200g,163,21000,17000,3423000,2771000,652000,Wholesale
TXN-1300,2024-11-26,Central Java,Solo,General Trade,Milk,Chocolate 1L,23,17000,15500,391000,356500,34500,Retail
TXN-1301,2024-11-27,Jakarta,Jakarta Barat,Modern Trade,Nugget,Champ Chicken Nugget 250g,35,22500,19000,787500,665000,122500,Retail
TXN-1302,2024-11-27,Central Java,Pekalongan,Modern Trade,Yoghurt,Cimory Yoghurt 500g,71,30500,25500,2165500,1810500,355000,Retail
TXN-1303,2024-11-27,Central Java,Semarang,Modern Trade,Cheese,Laughing Cow Creamy 8pcs,50,20000,15500,1000000,775000,225000,Retail
TXN-1304,2024-11-27,Sulawesi,Kendari,Distributor,Milk,Cimory Milk Vanilla 200ml,158,5500,4500,869000,711000,158000,Wholesale
TXN-1305,2024-11-27,Central Java,Semarang,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,36,6500,5500,234000,198000,36000,Retail
TXN-1306,2024-11-27,Sumatera,Padang,Modern Trade,Yoghurt,Cimory Yoghurt 500g,54,31000,26500,1674000,1431000,243000,Retail
TXN-1307,2024-11-28,Sulawesi,Kendari,General Trade,Nugget,Champ Chicken Nugget 250g,9,25500,22000,229500,198000,31500,Wholesale
TXN-1308,2024-11-28,Kalimantan,Banjarmasin,Modern Trade,Milk,Chocolate 1L,63,18500,16000,1165500,1008000,157500,Retail
TXN-1309,2024-11-28,Bali,Kuta,General Trade,Cheese,Prochiz Gold Slices 150g,40,29500,23000,1180000,920000,260000,Retail
TXN-1310,2024-11-28,Sulawesi,Manado,General Trade,Nugget,Champ Chicken Nugget 250g,30,25500,21500,765000,645000,120000,Retail
TXN-1311,2024-11-29,Sumatera,Medan,General Trade,Sausage,So Good Chicken Sausage 375g,16,36000,28500,576000,456000,120000,Retail
TXN-1312,2024-11-29,Kalimantan,Pontianak,Modern Trade,Sausage,Farmhouse Sausage 250g,63,23500,18500,1480500,1165500,315000,Retail
TXN-1313,2024-11-29,Central Java,Tegal,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,35,10000,8000,350000,280000,70000,Retail
TXN-1314,2024-11-29,Jakarta,Jakarta Barat,Modern Trade,Sausage,So Good Chicken Sausage 375g,30,42000,31500,1260000,945000,315000,HoReCa
TXN-1315,2024-11-29,Yogyakarta,Sleman,General Trade,Sausage,Farmhouse Sausage 250g,25,23500,19000,587500,475000,112500,Retail
TXN-1316,2024-11-29,West Java,Depok,General Trade,Sausage,Kimbo Beef Sausage 375g,8,36000,27500,288000,220000,68000,Retail
